NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;DS_COMPLEMENTO;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;QT_MAT_BAS
2024;Rodrigues Alves;1200427;ESC MARECHAL RONDON;12003824;3;2;1.0;RAMAL DAS BANANEIRAS;PREDIO;1.0;0.0;0.0;0.0;71.0
2024;Rodrigues Alves;1200427;ESC MARGARIDA PEDREIRA;12003832;3;2;8.0;COMUNIDADE SAO GERONIMO;ESCOLA;1.0;0.0;0.0;0.0;185.0
2024;Rodrigues Alves;1200427;ESC MARIA DE NAZARE PEREIRA DA SILVA;12003840;3;2;8.0;COMUNIDADE IGARAPE APUI;ESCOLA;1.0;0.0;0.0;0.0;54.0
2024;Rodrigues Alves;1200427;ESC NUNES CORREIA;12003867;2;2;0.0;PROJETO DE ASSENTAMENTO AGRICOLA JOAO ADEMIR, GLEBA PUCALPA II;FAZENDA PUCALPA;1.0;0.0;0.0;0.0;116.0
2024;Rodrigues Alves;1200427;ESC PEDRO DE MELO CORREIA;12003875;3;1;0.0;AV PRESIDENTE VARGAS;ESCOLA;1.0;0.0;0.0;0.0;254.0
2024;Rodrigues Alves;1200427;ESC SAO JOAO BATISTA;12003905;3;2;8.0;COMUNIDADE 13 DE MAIO;CASA;1.0;0.0;0.0;0.0;69.0
2024;Rodrigues Alves;1200427;ESC SAO FRANCISCO;12003921;3;2;8.0;COMUNIDADE SAO PEDRO;PREDIO;0.0;1.0;0.0;0.0;44.0
2024;Rodrigues Alves;1200427;ESC AGENOR FERREIRA MOTA;12020257;3;2;1.0;RAMAL DA BAHIA;ESCOLA;1.0;0.0;0.0;0.0;11.0
2024;Rodrigues Alves;1200427;ESC NALDI LIMA DA CRUZ;12020311;3;2;8.0;COMUNIDADE SAO JOAO;PREDIO;1.0;0.0;0.0;0.0;38.0
2024;Rodrigues Alves;1200427;ESC FRANCISCO DAS CHAGAS SILVA;12020320;3;2;8.0;COMUNIDADE CICERO;;1.0;0.0;0.0;0.0;42.0
2024;Rodrigues Alves;1200427;ESC INFANTIL PROFESSORA ZETINHA;12020338;3;2;1.0;P A NOVA CINTRA;ZONA RURAL;1.0;0.0;0.0;0.0;90.0
2024;Rodrigues Alves;1200427;ESC FRANCISCO LINO RIBEIRO;12020346;3;2;1.0;RAMAL DA BAHIA;ESCOLA;1.0;0.0;0.0;0.0;23.0
2024;Rodrigues Alves;1200427;ESC FRANCISCO ENEAS CORREIA DE SOUZA;12020354;3;2;8.0;COMUNIDADE FORTALEZA;ESCOLA;1.0;0.0;0.0;0.0;91.0
2024;Rodrigues Alves;1200427;ESC ANTONIO TAVEIRA DE MATOS;12020370;3;2;1.0;COMUNIDADE PRAIA DA AMIZADE;;1.0;0.0;0.0;0.0;36.0
2024;Rodrigues Alves;1200427;ESC LEOVIGILDO FERREIRA DE MOURA;12020389;3;1;0.0;AVENIDA SETE DE SETEMBRO;ESCOLA;1.0;0.0;0.0;0.0;104.0
2024;Rodrigues Alves;1200427;ESC JOSE SARAIVA DE FREITAS;12020893;3;2;8.0;COMUNIDADE PROFETA;ESCOLA PUBLICA;1.0;0.0;0.0;0.0;132.0
2024;Rodrigues Alves;1200427;ESC RAIMUNDO ALVES DA COSTA I;12021202;3;2;8.0;COMUNIDADE TRES BOCAS;PREDIO;0.0;1.0;0.0;0.0;50.0
2024;Rodrigues Alves;1200427;ESC JOAO RIBEIRO DE MATOS;12021229;3;2;1.0;JOAO RIBEIRO DE MATOS;PREDIO;1.0;0.0;0.0;0.0;25.0
2024;Rodrigues Alves;1200427;ESC JOSE CASSIMIRO DE ALMEIDA;12021989;3;2;8.0;LUZEIRO;ESCOLA;1.0;0.0;0.0;0.0;123.0
2024;Rodrigues Alves;1200427;ESC FRANCISCO BRAGA DE SOUZA;12022004;2;1;0.0;RUA TARAUACA;CASA;1.0;0.0;0.0;0.0;319.0
2024;Rodrigues Alves;1200427;ESC PEDRO DOMINGOS DE CARVALHO;12023299;3;2;1.0;RAMAL DOS PINHEIROS;CASA;1.0;0.0;0.0;0.0;10.0
2024;Rodrigues Alves;1200427;ESC SANTA CLARA;12025615;3;2;1.0;P. A . NOVA CINTRA;ZONA RURAL;1.0;0.0;0.0;0.0;124.0
2024;Rodrigues Alves;1200427;ESC ENESTINA FREIRE DE MOURA;12025623;3;2;1.0;RAMAL IGARAPE GRANDE;PREDIO;1.0;0.0;0.0;0.0;45.0
2024;Rodrigues Alves;1200427;ESC INDIGENA EXTREMA JAMINAWA;12025879;2;2;2.0;TERRA INDIGENA JAMINAWA DO IGARAPE PRETO;ALDEIA;0.0;0.0;0.0;1.0;72.0
2024;Rodrigues Alves;1200427;ESC PADRE RAIMUNDO AGNALDO PEREIRA TRINDADE;12027120;3;1;0.0;RUA CRUZEIRO DO SUL;ESCOLA;1.0;0.0;0.0;0.0;588.0
2024;Rodrigues Alves;1200427;ESC RANALAIRES DA SILVA LOPES;12027138;3;1;0.0;AV.GENERAL THAUMATURGO;ESCOLA;1.0;0.0;0.0;0.0;303.0
2024;Rodrigues Alves;1200427;ESC PAULO FREIRE I;12027650;2;2;1.0;PROJETO SAO PEDRO RAMAL DA UNIAO;CASA;1.0;0.0;0.0;0.0;321.0
2024;Rodrigues Alves;1200427;ESC MARIA LIZETE DE OLIVEIRA MOURA;12027669;2;2;0.0;PARANA DOS MOURAS /IGARAPE APUI;;1.0;0.0;0.0;0.0;231.0
2024;Rodrigues Alves;1200427;ESC INDIGENA LIMA JAMINAWA;12027677;2;2;2.0;TERRA INDIGENA LIMA JAMINAWA;ALDEIA NOVA VIDA I;0.0;0.0;0.0;1.0;5.0
2024;Rodrigues Alves;1200427;ESC JOSE PEDRO DA CRUZ;12027715;3;2;1.0;RAMAL SAO PAULO;PREDIO;1.0;0.0;0.0;0.0;15.0
2024;Rodrigues Alves;1200427;ESC MARIA DA GLORIA BEZERRA DE SOUZA;12028436;3;2;1.0;RAMAL DO ARCO IRIS;ESCOLA;1.0;0.0;0.0;0.0;52.0
2024;Rodrigues Alves;1200427;ESC BOM JESUS;12028444;3;2;1.0;RAMAL DO HAVAI - GLEBA PARANA DOS MOURAS;;1.0;0.0;0.0;0.0;178.0
2024;Rodrigues Alves;1200427;ESC INENCY MORORO DE OLIVEIRA;12028452;3;2;8.0;COMUNIDADE FOZ DO PARANA DOS MOURAS;RIO JURUA;1.0;0.0;0.0;0.0;234.0
2024;Rodrigues Alves;1200427;ESC INFANTIL MARIA LIGIA MATOS DA SILVA;12028460;3;1;0.0;AVENIDA GENERAL THAUMATURGO;ESCOLA;1.0;0.0;0.0;0.0;157.0
2024;Rodrigues Alves;1200427;ESC MANOEL CARNEIRO DE MESSIAS;12028479;2;2;0.0;COMUNIDADE PROFETA;PREDIO PROPRIO;1.0;0.0;0.0;0.0;169.0
2024;Rodrigues Alves;1200427;ESC JULIA MARIA DE SANTANA AMORIM;12030104;3;1;0.0;RUA ULISSES GUIMARAES;ESCOLA;1.0;0.0;0.0;0.0;247.0
2024;Rodrigues Alves;1200427;ESC VALDERI JOSE DO VALE SILVA;12030848;3;2;1.0;RAMAL DA UNIAO;PREDIO;1.0;0.0;0.0;0.0;81.0
2024;Rodrigues Alves;1200427;ESC RUI MATOS SAID MAIA;12030856;3;2;1.0;RAMAL BOM VENTO;ESCOLA;1.0;0.0;0.0;0.0;11.0
2024;Rodrigues Alves;1200427;ESC OSCAR PONCIANO;12032247;2;2;0.0;COMUNIDADE SAO JERONIMO PARANA DOS MOURAS;ESCOLA;1.0;0.0;0.0;0.0;155.0
2024;Rodrigues Alves;1200427;ESC JOSE MORORO DE OLIVEIRA;12032298;2;2;0.0;RAMAL GLEBA PARANA;ESCOLA;1.0;0.0;0.0;0.0;218.0
2024;Rodrigues Alves;1200427;ESC TESCON DA SILVA MELO;12032310;2;2;0.0;COMUNIDADE FORTALEZA PARANA DOS MOURAS;ESCOLA;1.0;0.0;0.0;0.0;125.0
2024;Rodrigues Alves;1200427;ESC MARIA DIONE BERNARDO MOTA;12033480;3;2;0.0;AVENIDA 29 DE JUNHO Nº320 VILA SAO PEDRO;PREDIO;1.0;0.0;0.0;0.0;237.0
2024;Rodrigues Alves;1200427;ESC GUILHERME COSMO PEREIRA;12033499;3;2;8.0;COMUNIDADE SUSSUARANA;ESCOLA;1.0;0.0;0.0;0.0;32.0
2024;Rodrigues Alves;1200427;ESC LAURA LINHARES;12033502;3;2;8.0;COMUNIDADE IGARAPE PRETO;PREDIO;1.0;0.0;0.0;0.0;4.0
2024;Rodrigues Alves;1200427;ESC LAURENILDO COSTA DA SILVA;12034835;3;2;1.0;LOCALIDADE;ESCOLA;1.0;0.0;0.0;0.0;23.0
2024;Rodrigues Alves;1200427;ESC INDIGENA JAMINAWA ARARA;12040223;2;2;2.0;TERRA INDIGENA JAMINAWA IGARAPE PRETO;ALDEIA;0.0;0.0;0.0;1.0;7.0
2024;Santa Rosa do Purus;1200435;ESC ANTONIA FERNANDES DE MOURA;12007021;3;1;0.0;RUA PROFIRO DE MOURA;IGREJA CATOLICA;1.0;0.0;0.0;0.0;400.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVA ALIANCA;12007030;3;2;2.0;T.I. NOVA ALIANCA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;59.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA CANAMARY;12007056;3;2;2.0;TERRA INDIGENA ALDEIA CANAMARY;RIO PURUS;0.0;0.0;0.0;1.0;47.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA DAMIAO CATORE;12007064;3;2;2.0;T.I. MARONAWA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;94.0
2024;Santa Rosa do Purus;1200435;ESC EXTREMA;12007080;3;2;1.0;SERINGAL TERRA NOVA;RIO PURUS;0.0;0.0;0.0;1.0;7.0
2024;Santa Rosa do Purus;1200435;ESC MARIA GONCALVES;12007129;3;2;1.0;SERINGAL BALBINO;RIO PURUS;0.0;0.0;0.0;1.0;42.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVA FRONTEIRA;12007137;3;2;2.0;T.I ALDEIA NOVA FRONTEIRA;RIO PURUS;0.0;0.0;0.0;1.0;28.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVA MOEMA;12007145;2;2;2.0;ADEIA NOVA MOEMA;RIO PURUS;0.0;0.0;0.0;1.0;46.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA PALMARY;12007170;3;2;2.0;T.I ALDEIA NOVO RECREIO;RIO PURUS;0.0;0.0;0.0;1.0;15.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SANTA MARIA;12007200;3;2;2.0;T.I ALDEIA NOVO MARINHO;RIO PURUS;0.0;0.0;0.0;1.0;56.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SAO JOAO BATISTA;12007218;2;2;2.0;ALDEIA PORTO RICO;RIO PURUS;0.0;0.0;0.0;1.0;50.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SOBRAL;12007242;2;2;2.0;ALDEIA SOBRAL;ALTO RIO PURUS;0.0;0.0;0.0;1.0;14.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SAO SEBASTIAO;12007250;2;2;0.0;ALDEIA NOVA IPIRANGA;RIO PURUS;0.0;0.0;0.0;1.0;24.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVO LUGAR;12018961;3;2;2.0;T.I ALDEIA NOVO LUGAR;RIO PURUS;0.0;0.0;0.0;1.0;16.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SALAO;12019275;2;2;2.0;ALDEIA SALAO BRANCO;RIO PURUS;0.0;0.0;0.0;1.0;5.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA DOIS IRMAOS;12019879;3;2;2.0;T.I. DOIS IRMAOS;ALTO RIO PURUS;0.0;0.0;0.0;1.0;23.0
2024;Santa Rosa do Purus;1200435;ESC DOMINGOS LEITE;12022250;3;2;1.0;SERINGAL SANTA HELENA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;16.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SAO JOSE;12022268;3;2;2.0;T.I ALDEIA MORADA NOVA;RIO PURUS;0.0;0.0;0.0;1.0;19.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA BOCA DO NAZARE;12023515;2;2;2.0;TERRA INDIGENA ALDEIA BOCA DO NAZARE;RIO PURUS;0.0;0.0;0.0;1.0;17.0
2024;Santa Rosa do Purus;1200435;ESC BOCA DO FURO;12025380;3;2;1.0;SERENGAL BOCA DO FURO;ALTO RIO PURUS;0.0;0.0;0.0;1.0;9.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA CAROLINA;12026921;3;2;2.0;T.I ALDEIA CAROLINA;RIO PURUS;0.0;0.0;0.0;1.0;28.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVA FORTALEZA;12028029;3;2;2.0;T.I ALDEIA NOVA FORTALEZA;RIO PURUS;0.0;0.0;0.0;1.0;34.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA QUATRO IRMAS;12028487;2;2;2.0;ALDEIA NOVA VIDA;RIO PURUS;0.0;0.0;0.0;1.0;12.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA PORTO ALEGRE;12028495;3;2;2.0;T.I ALDEIA PORTO ALEGRE;RIO PURUS;0.0;0.0;0.0;1.0;12.0
2024;Santa Rosa do Purus;1200435;ESC PADRE PAOLINO MARIA BALDASSARI;12028851;2;1;0.0;RUA DJALMA BATISTA DO NASCIMETO;;1.0;0.0;0.0;0.0;263.0
2024;Santa Rosa do Purus;1200435;ESC DR CELSO COSME SALGADO;12029009;3;1;0.0;28 DE ABRIL;CENTRO CULTURAL;1.0;0.0;0.0;0.0;445.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA CUMARU;12029998;3;2;2.0;T.I ALDEIA EXTRMA;RIO PURUS;0.0;0.0;0.0;1.0;7.0
2024;Santa Rosa do Purus;1200435;ESC NOVA SANTA HELENA;12030007;3;2;1.0;SERINGAL NOVA SANTA HELENA;RIO PURUS;0.0;0.0;0.0;1.0;18.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA ALFREDO MADJA;12030015;3;2;2.0;ALTO RIO PURUS ALDEIA PAXIUBA;RIO PURUS;0.0;0.0;0.0;1.0;17.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA FRANCISCA NASCIMENTO;12030392;3;2;2.0;T.I. NOVO JERICO;ALTO RIO PURUS;0.0;0.0;0.0;1.0;6.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA UIRAPURU;12030406;3;2;2.0;TI. ALDEIA PORTO RICO;RIO PURUS;0.0;0.0;0.0;1.0;13.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA JAPININ MURU;12030414;3;2;2.0;T.I. NOVA MUDANCA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;25.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVO FILHO;12031488;3;2;2.0;T.I ALDEIA NOVA MOEMA;RIO PURUS;0.0;0.0;0.0;1.0;14.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA REI ARTHUR;12031704;3;2;2.0;T.I ALDEIA BEIJA FLOR;;0.0;0.0;0.0;1.0;11.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA MARIA CHAMA;12031860;3;2;2.0;T.I. MONTE SIAO;ALTO RIO PURUS;0.0;0.0;0.0;1.0;20.0
2024;Santa Rosa do Purus;1200435;ESC NOVA VISTA;12032565;3;2;1.0;SERINGAL NOVA VISTA;RIO PURUS;0.0;0.0;0.0;1.0;14.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA ABIDAO KULINA;12032573;3;2;2.0;TERRA INDIGENA ALDEIA TUCANDEIRA;RIO PURUS;0.0;0.0;0.0;1.0;27.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA NOVA VIDA;12032581;3;2;2.0;TERRA INDIGENA ALDEIA NOVA VIDA;RIO PURUS;0.0;0.0;0.0;1.0;9.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA CUMARU NOVO;12032590;3;2;2.0;ALDEIA CUMARU NOVO;RIO PURUS;0.0;0.0;0.0;1.0;21.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA FONTE DE LUZ;12032948;3;2;2.0;ALDEIA POVO VENCEDOR;RIO PURUS;0.0;0.0;0.0;1.0;4.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA BARROSO FILHO;12032956;3;2;2.0;ALDEIA GRUPO SANTA MARIA;RIO PURUS;0.0;0.0;0.0;1.0;11.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA VITORIA TORRES;12032964;3;2;2.0;ALDEIA NOVA LIBERDADE;RIO PURUS;0.0;0.0;0.0;1.0;17.0
2024;Santa Rosa do Purus;1200435;ESC LORENCIO GONCALVES DA SILVA;12033251;2;2;0.0;SERINGAL BALBINO;;0.0;0.0;0.0;1.0;49.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA MARINHO;12033260;2;2;2.0;TERRA INDIGENA -ALDEIA NOVO MARINHO;;0.0;0.0;0.0;1.0;44.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SAMPAIO SIA;12033278;2;2;2.0;TERRA INDIGENA- NOVA ALIANCA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;34.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA IVAN TUI HUNIKUI;12033286;2;2;2.0;TERRA INDIGENA- ALDEIA NOVA FRONTEIRA;;0.0;0.0;0.0;1.0;2.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA TXANA MANA;12033294;2;2;2.0;TERRA INDIGENA - ALDEIA DOIS IRMAOS;;0.0;0.0;0.0;1.0;20.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA IKA MURU HUNIKUI;12033308;2;2;2.0;TERRA INDIGENA -ALDEIA NOVO REPOUSO;;0.0;0.0;0.0;1.0;38.0
2024;Santa Rosa do Purus;1200435;ESC FRANCISCO RABELO SA;12033626;3;1;0.0;RUA 28 DE ABRIL;;1.0;0.0;0.0;0.0;203.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA REI SALOMAO;12034223;3;2;2.0;T.I ALDEIA NOVO REPOUSO;RIO PURUS;0.0;0.0;0.0;1.0;34.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA CORACAO DE MARIA;12034231;3;2;2.0;ALDEIA CANAA;RIO PURUS;0.0;0.0;0.0;1.0;3.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA TRES IRMAOS;12034428;2;2;2.0;ALDEIA SANTO ANTONIO;RIO PURUS;0.0;0.0;0.0;1.0;17.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA MINICAL;12046221;3;2;2.0;T. I ALDEIA ESTIRAO;RIO PURUS;0.0;0.0;0.0;1.0;17.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA TERRA PLANA;12046426;3;2;2.0;T.I ALDEIA PRAINHA;RIO PURUS;0.0;0.0;0.0;1.0;51.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA CAMPO VERDE;12046434;3;2;2.0;TERRA INDIGENA SAO VICENTE;RIO PURUS;0.0;0.0;0.0;1.0;18.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA VISTA ALEGRE;12046620;3;2;2.0;T.I ALDEIA VISTA ALEGRE;T.I ALDEIA VISTA ALE;0.0;0.0;0.0;1.0;25.0
2024;Santa Rosa do Purus;1200435;ESC DOMINGOS INUMA;12074225;3;2;1.0;SERINGAL POLVIR;RIO PURUS;0.0;0.0;0.0;1.0;10.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA BOM SUCESSO;12093220;3;2;2.0;T.I. IPIRANGA VELHA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;23.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SAO PEDRO;12094226;3;2;2.0;T.I ALDEIA NOVA FAMILIA;RIO PURUS;0.0;0.0;0.0;1.0;21.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SEIS DE JULHO;12095222;3;2;2.0;T.I ALDEIA SEIS DE JULHO;RIO PURUS;0.0;0.0;0.0;1.0;34.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA TAUARY;12095249;3;2;2.0;T.I ALDEIA ESTIRAO DO CAPITAO;RIO PURUS;0.0;0.0;0.0;1.0;39.0
2024;Santa Rosa do Purus;1200435;ESC INDIGENA SAO FRANCISCO;12095257;3;2;2.0;T.I ALDEIA SAO FRANCISCO;RIO PURUS;0.0;0.0;0.0;1.0;7.0
2024;Senador Guiomard;1200450;ESC BOM DESTINO;12009997;2;2;1.0;BR 364 KM 76 PDS BONAL;SEDE BONAL;1.0;0.0;0.0;0.0;165.0
2024;Senador Guiomard;1200450;ESC BELA UNIAO;12011215;2;2;0.0;BR317 KM 33 ESTRADA DE BOCA DO ACRE RAMAL IQUIRI KM 04;;1.0;0.0;0.0;0.0;27.0
2024;Senador Guiomard;1200450;ESC NOVA JERUZALEM II;12013188;2;2;0.0;BR 317 KM 75 - RAMAL PROGRESSO KM 15;;1.0;0.0;0.0;0.0;53.0
2024;Senador Guiomard;1200450;ESC SAO JOSE IV;12013811;2;2;0.0;BR 364 KM 53 GLEBA F RAMAL T;;1.0;0.0;0.0;0.0;36.0
2024;Senador Guiomard;1200450;ESC SAO FRANCISCO DE ASSIS II;12014400;2;2;0.0;BR 317 KM 52;SENTIDO BOCA DO ACRE;1.0;0.0;0.0;0.0;190.0
2024;Senador Guiomard;1200450;ESC BRIGADEIRO EDUARDO GOMES;12014532;3;1;0.0;AVENIDA CASTELO BRANCO;CENTRO;1.0;0.0;0.0;0.0;190.0
2024;Senador Guiomard;1200450;ESC CARLOS ALBERTO PEREIRA DO NASCIMENTO;12014540;3;1;0.0;RUA GERSON PEREIRA;;1.0;0.0;0.0;0.0;198.0
2024;Senador Guiomard;1200450;ESC CIVICO MILITAR 15 DE JUNHO;12014591;2;1;0.0;RUA FELINTO MULLER;;1.0;0.0;0.0;0.0;667.0
2024;Senador Guiomard;1200450;ESC SANTO IZIDORO;12014605;2;1;0.0;RUA CLETO REINALDO RAMOS;ESCOLA;1.0;0.0;0.0;0.0;628.0
2024;Senador Guiomard;1200450;ESC FENELON MANOEL;12014648;3;1;0.0;RUA CLETO REINALDO RAMOS;ESCOLA;1.0;0.0;0.0;0.0;195.0
2024;Senador Guiomard;1200450;ESC MARIA JOSE BEZERRA DOS REIS;12014770;2;2;0.0;BR 364 KM 39;;1.0;0.0;0.0;0.0;82.0
2024;Senador Guiomard;1200450;ESC PADRE CARLOS CASAVEQUIA;12014877;2;2;0.0;BR 364, KM 32.;VILA NOVA ALDEIA;1.0;0.0;0.0;0.0;154.0
2024;Senador Guiomard;1200450;ESC PROF MARIA AUXILIADORA CUNHA QUEIROZ;12014915;2;2;0.0;BR 364 KM 80 RAMAL NABOR JUNIOR KM 08;CASA;1.0;0.0;0.0;0.0;141.0
2024;Senador Guiomard;1200450;ESC ALBERTO ZAIRE;12014923;3;1;0.0;RUA JOSE DE BARROS;;1.0;0.0;0.0;0.0;121.0
2024;Senador Guiomard;1200450;ESC PROF DIVA PEREIRA DE SOUZA;12014931;2;1;0.0;AV EDUARDO ASMAR;CONJ QUINARI;1.0;0.0;0.0;0.0;327.0
2024;Senador Guiomard;1200450;ESC NUBIA MARIA CHAGAS FERNANDES;12014966;3;1;0.0;RUA JOSE DE BARROS;;1.0;0.0;0.0;0.0;302.0
2024;Senador Guiomard;1200450;ESC ROSALINA DA SILVEIRA;12014974;2;2;0.0;RODOVIA AC 40 KM 18;;1.0;0.0;0.0;0.0;8.0
2024;Senador Guiomard;1200450;ESC RAIMUNDO HERMINIO DE MELO II;12015008;2;2;0.0;BR 364,KM 32-RAMAL NOVA ALDEIA, KM 15;ZONA RURAL;1.0;0.0;0.0;0.0;108.0
2024;Senador Guiomard;1200450;ESCOLA VEIGA CABRAL;12015210;2;1;0.0;RUA 3 DE MAIO DOS EDIS;EM FRENTE A QUADRA;1.0;0.0;0.0;0.0;399.0
2024;Senador Guiomard;1200450;ESC VEREADOR MANOEL DA COSTA SOBRINHO;12015237;3;2;0.0;BR 364 KM 70 , RAMAL SANTA MARIA KM 15;RAMAL SANTA MARIA;1.0;0.0;0.0;0.0;18.0
2024;Senador Guiomard;1200450;ESCOLA DE EDUCACAO INFANTIL MONTEIRO LOBATO;12015245;3;1;0.0;RUA BRASILIANO CANCIO;;1.0;0.0;0.0;0.0;389.0
2024;Senador Guiomard;1200450;ESC JOELMA DE OLIVEIRA;12019666;3;2;1.0;BR 364 KM 83 RAMAL OCO DO MUNDO KM 25;;1.0;0.0;0.0;0.0;13.0
2024;Senador Guiomard;1200450;ESC LUPICINIO ALEXANDRE NUNES;12021458;3;1;0.0;RUA SAO PAULO;;1.0;0.0;0.0;0.0;216.0
2024;Senador Guiomard;1200450;ESC LUIZ QUEIROZ NOGUEIRA;12028924;3;2;1.0;BR 364 KM 75 RAMAL PROGRESSO KM 23;;1.0;0.0;0.0;0.0;19.0
2024;Senador Guiomard;1200450;ESC PROF ORLANDO DE SOUZA VIANA;12028932;3;1;0.0;RUA JAMIL BESTENE;;1.0;0.0;0.0;0.0;178.0
2024;Senador Guiomard;1200450;ESC INFANTIL CRIANCA FELIZ;12031631;3;2;1.0;BR 364 KM 76 PS BONAL KM 15;;1.0;0.0;0.0;0.0;115.0
2024;Senador Guiomard;1200450;ESC VITORIA REGIA;12031844;2;2;0.0;BR 364 KM 76 RESERVA DA BONAL;;1.0;0.0;0.0;0.0;6.0
2024;Senador Guiomard;1200450;ESC ELZIRA ANGELICA DO NASCIMENTO;12031852;2;2;1.0;BR 317 KM 6 ASSENTAMENTO PIRA DE RA KM 02;PREDIO;1.0;0.0;0.0;0.0;167.0
2024;Senador Guiomard;1200450;ESC CIVICO MILITAR PROFESSOR ALDACI SIMOES DA COSTA;12033790;2;1;0.0;AVENIDA CASTELO BRANCO;EM FRENTE AO POSTO;1.0;0.0;0.0;0.0;677.0
2024;Senador Guiomard;1200450;ESC MANOEL GONZAGA B FILHO;12056227;3;1;0.0;RUA TRIUNFO;PROX. TORRE DA OI;1.0;0.0;0.0;0.0;256.0
2024;Sena Madureira;1200500;ESC AFONSO PENA;12007307;2;2;0.0;COMUNIDADE PORTO ALEGRE;;1.0;0.0;0.0;0.0;42.0
2024;Sena Madureira;1200500;ESC ALUIZIO SALES COSTA;12007374;2;2;0.0;ESTRADA LINHA SECA KM 38;;1.0;0.0;0.0;0.0;35.0
2024;Sena Madureira;1200500;ESC ANJO DA GUARDA;12007382;2;2;0.0;FOZ DO RIO CAETE;;1.0;0.0;0.0;0.0;47.0
2024;Sena Madureira;1200500;ESC ASSIS VASCONCELOS;12007412;2;1;0.0;RUA FLORENTINO MORENO;ESCOLA;1.0;0.0;0.0;0.0;712.0
2024;Sena Madureira;1200500;ESC CAMPOS NOVOS;12007498;3;2;1.0;ESTRADA LINHA SECA KM 40;;1.0;0.0;0.0;0.0;30.0
2024;Sena Madureira;1200500;ESC CLARISSE ASSEF;12007510;3;1;0.0;ESTRADA BOM SUCESSO BAIRRO FLORENTINO MORENO;;1.0;0.0;0.0;0.0;75.0
2024;Sena Madureira;1200500;ESC COMUNITARIA II;12007536;2;2;0.0;BR 364 KM 07 SENTIDO SENA MADUREIRA A RIO BRANCO;;1.0;0.0;0.0;0.0;179.0
