Ano;Região;UF;Municipio;CNPJ EEX;Código Escola;Escola;Localização;CNPJ UEX;Razão Social;DDD Telefone;Telefone;Email;Rede de Atendimento;Mandato Dirigente;Data Fim do Mandato;Data Atualização;Hora Atualização
2022;NORTE;AC;Feijó;'04005179000120;12004421;ESC LUIS DOMINGOS NETO;Rural;'12073614000182;COMITE EXECUTIVO CONSORCIO HUMAITA;;;;PARTICULAR;À VENCER;31/12/2027;20/10/2022;01:10:03
2022;NORTE;AC;Feijó;'04005179000120;12005010;ESC MANOEL VENANCIO BARBOSA;Rural;'12073614000182;COMITE EXECUTIVO CONSORCIO HUMAITA;;;;PARTICULAR;À VENCER;31/12/2027;20/10/2022;01:10:03
2022;NORTE;AC;Feijó;'04005179000120;12029963;ESC MANOELA PERES DANTAS;Rural;'14527425000168;COMITE EXECUTIVO CONSORCIO MATUTINO;;;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:30
2022;NORTE;AC;Feijó;'04005179000120;12028258;ESC MARIA CLEONICE CASTRO DA SILVA;Rural;'12143729000104;COMITE EXECUTIVO CONSORCIO UNIAO DA BR;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;12:10:20
2022;NORTE;AC;Feijó;'04005179000120;12025704;ESC MARIA CORREIA DOS SANTOS;Rural;'12143498000120;COMITE EXECUTIVO CONSORCIO BOM JARDIM;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;20/10/2022;12:10:08
2022;NORTE;AC;Feijó;'04005179000120;12028240;ESC MARIA IRINEIA DA COSTA MONTEIRO;Rural;'14527330000144;COMITE EXECUTIVO CONSORCIO BEIJA-FLOR;;;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;02:10:42
2022;NORTE;AC;Feijó;'04005179000120;12023086;ESC MARIA NOGUEIRA DA SILVA;Rural;'12143729000104;COMITE EXECUTIVO CONSORCIO UNIAO DA BR;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;12:10:20
2022;NORTE;AC;Feijó;'04005179000120;12020923;ESC MARIA RIBEIRO;Rural;'12143906000144;COMITE EXECUTIVO CONSORCIO PROGRESSO DA BOA UNIAO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:22
2022;NORTE;AC;Feijó;'04005179000120;12020931;ESC NILO ROBERTO SENA MACAMBIRA;Rural;'15020402000125;COMITE EXECUTIVO CONSORCIO BERLIM RECREIO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:51
2022;NORTE;AC;Feijó;'04005179000120;12004677;ESC NOVA CIDADE;Rural;'12143797000165;COMITE EXECUTIVO CONSORCIO CANADA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:42
2022;NORTE;AC;Feijó;'04005179000120;12022446;ESC OLIVIA MAGALHAES DA SILVEIRA;Rural;'12143916000180;COMITE EXECUTIVO CONSROCIO FORCA DO ALTO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;12:10:54
2022;NORTE;AC;Feijó;'04005179000120;12004707;ESC OSMAR SANTOS;Rural;'14527390000167;COMITE EXECUTIVO CONSORCIO PARAIBA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:09
2022;NORTE;AC;Feijó;'04005179000120;12022543;ESC OSORIO LINS WANDERLEY;Rural;'12143916000180;COMITE EXECUTIVO CONSROCIO FORCA DO ALTO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;12:10:54
2022;NORTE;AC;Feijó;'04005179000120;12021580;ESC PADRE ALBERTO ROBERTO URBAM;Rural;'15020402000125;COMITE EXECUTIVO CONSORCIO BERLIM RECREIO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:51
2022;NORTE;AC;Feijó;'04005179000120;12020940;ESC PANTANAL;Rural;'12143906000144;COMITE EXECUTIVO CONSORCIO PROGRESSO DA BOA UNIAO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:22
2022;NORTE;AC;Feijó;'04005179000120;12004715;ESC PARANA;Rural;'12073356000134;COMITE EXECUTIVO CONSROCIO PARANA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:42
2022;NORTE;AC;Feijó;'04005179000120;12004758;ESC PEDRO GOMES DE PAIVA;Rural;'14527425000168;COMITE EXECUTIVO CONSORCIO MATUTINO;;;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:30
2022;NORTE;AC;Feijó;'04005179000120;12004766;ESC PEDRO MOTA LEITAO;Rural;'19555144000132;COMITE EXETIVO PEDRO MOTA LEITAO;;;;PARTICULAR;À VENCER;31/12/2027;18/10/2022;05:10:57
2022;NORTE;AC;Feijó;'04005179000120;12020966;ESC PINGO DE OURO;Rural;'12143797000165;COMITE EXECUTIVO CONSORCIO CANADA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:42
2022;NORTE;AC;Feijó;'04005179000120;12045225;ESC PROFESSOR ANTONIO CHARLES VIANA DE SOUZA;Rural;'12143583000199;COMITE EXECUTIVO CONSORCIO PORTO ENVIRA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:59
2022;NORTE;AC;Feijó;'04005179000120;12030651;ESC PROFESSOR HELIO COSTA;Rural;'14527390000167;COMITE EXECUTIVO CONSORCIO PARAIBA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:09
2022;NORTE;AC;Feijó;'04005179000120;12027600;ESC PROFESSOR RAIMUNDO JANARI DE SOUZA;Rural;'12143745000199;COMITE EXECUTIVO CONSORCIO BOM PRINCIPIO;;;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;02:10:48
2022;NORTE;AC;Feijó;'04005179000120;12028959;ESC PROFESSORA ALBANITA TAVARES;Rural;'12143797000165;COMITE EXECUTIVO CONSORCIO CANADA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:42
2022;NORTE;AC;Feijó;'04005179000120;12027251;ESC PROFESSORA ARLETE ALMEIDA;Rural;'12143745000199;COMITE EXECUTIVO CONSORCIO BOM PRINCIPIO;;;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;02:10:48
2022;NORTE;AC;Feijó;'04005179000120;12029041;ESC PROFESSORA DINA CARNEIRO;Rural;'12073356000134;COMITE EXECUTIVO CONSROCIO PARANA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:42
2022;NORTE;AC;Feijó;'04005179000120;12027596;ESC PROFESSORA ENEZILIA PIRES;Rural;'12144486000110;COMITE EXECUTIVO CONSORCIO BARES;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:20
2022;NORTE;AC;Feijó;'04005179000120;12027570;ESC PROFESSORA EUNICE SANTOS;Rural;'12073356000134;COMITE EXECUTIVO CONSROCIO PARANA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:42
2022;NORTE;AC;Feijó;'04005179000120;12041220;ESC PROFESSORA JOSEFA FERREIRA LEITAO;Rural;'14527390000167;COMITE EXECUTIVO CONSORCIO PARAIBA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:09
2022;NORTE;AC;Feijó;'04005179000120;12028983;ESC PROFESSORA JOSEFA LIGIA;Rural;'15020402000125;COMITE EXECUTIVO CONSORCIO BERLIM RECREIO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:51
2022;NORTE;AC;Feijó;'04005179000120;12027561;ESC PROFESSORA MARIA DE LOURDES DO CARMO CASTRO;Rural;'12144486000110;COMITE EXECUTIVO CONSORCIO BARES;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:20
2022;NORTE;AC;Feijó;'04005179000120;12027588;ESC PROFESSORA RAIMUNDINHA PROFIRO;Rural;'14527390000167;COMITE EXECUTIVO CONSORCIO PARAIBA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:09
2022;NORTE;AC;Feijó;'04005179000120;12004812;ESC RAIMUNDO PRADO;Rural;'12143916000180;COMITE EXECUTIVO CONSROCIO FORCA DO ALTO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;12:10:54
2022;NORTE;AC;Feijó;'04005179000120;12004820;ESC RAMIRO PRADO;Rural;'12143797000165;COMITE EXECUTIVO CONSORCIO CANADA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:42
2022;NORTE;AC;Feijó;'04005179000120;12067237;ESC SANTA MARIA DA LIBERDADE;Rural;'12143961000134;COMITE EXECUTIVO CONSORCIO PORTO BRASIL;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:37
2022;NORTE;AC;Feijó;'04005179000120;12020974;ESC SANTO ANTONIO V;Rural;'12143498000120;COMITE EXECUTIVO CONSORCIO BOM JARDIM;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;20/10/2022;12:10:08
2022;NORTE;AC;Feijó;'04005179000120;12067245;ESC SANTO EXPEDITO;Rural;'12143961000134;COMITE EXECUTIVO CONSORCIO PORTO BRASIL;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:37
2022;NORTE;AC;Feijó;'04005179000120;12022357;ESC SANTOS DUMONT;Rural;'12073356000134;COMITE EXECUTIVO CONSROCIO PARANA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:42
2022;NORTE;AC;Feijó;'04005179000120;12068233;ESC SAO FRANCISCO;Rural;'12143961000134;COMITE EXECUTIVO CONSORCIO PORTO BRASIL;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:37
2022;NORTE;AC;Feijó;'04005179000120;12067229;ESC SAO JOAO;Rural;'12073614000182;COMITE EXECUTIVO CONSORCIO HUMAITA;;;;PARTICULAR;À VENCER;31/12/2027;20/10/2022;01:10:03
2022;NORTE;AC;Feijó;'04005179000120;12004901;ESC SAO JOSE I;Rural;'12143906000144;COMITE EXECUTIVO CONSORCIO PROGRESSO DA BOA UNIAO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:22
2022;NORTE;AC;Feijó;'04005179000120;12069230;ESC SAO MIGUEL;Rural;'12073614000182;COMITE EXECUTIVO CONSORCIO HUMAITA;;;;PARTICULAR;À VENCER;31/12/2027;20/10/2022;01:10:03
2022;NORTE;AC;Feijó;'04005179000120;12004928;ESC SAO SEBASTIAO;Rural;'12144486000110;COMITE EXECUTIVO CONSORCIO BARES;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;01:10:20
2022;NORTE;AC;Feijó;'04005179000120;12004979;ESC TANCREDO DE ALMEIDA NEVES;Rural;'15020402000125;COMITE EXECUTIVO CONSORCIO BERLIM RECREIO;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;03:10:51
2022;NORTE;AC;Feijó;'04005179000120;12005053;ESC WILSON DO REGO LEITE;Rural;'12073287000169;COMITE EXECUTIVO CONSORCIO SANTA MARAVILHA;68.0;34634002.0;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;12:10:58
2022;NORTE;AC;Feijó;'04005179000120;12033863;MARIA IDALINA DOS SANTOS;Rural;'14527425000168;COMITE EXECUTIVO CONSORCIO MATUTINO;;;;PARTICULAR;À VENCER;31/12/2027;19/10/2022;11:10:30
2022;NORTE;AC;Feijó;'04005179000120;12004987;PROF SEVERINO CORDEIRO;Urbana;'05679794000185;CMITE EXECUTIVO PROFESSOR SEVERINO CORDEIRO;68.0;34632556.0;;PARTICULAR;À VENCER;31/12/2027;16/11/2022;01:11:57
2022;NORTE;AC;Jordão;'84306497000160;12032034;CRECHE VIRGINIA RODRIGUES DE ARAUJO;Rural;'60893639000175;CONSELHO ESCOLAR JOAO MAIA;68.0;99207719.0;;PARTICULAR;À VENCER;22/06/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12005070;ESC ALBIA PINHEIRO DO VALE;Rural;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;68.0;34641111.0;;PARTICULAR;À VENCER;31/08/2026;16/09/2022;05:09:42
2022;NORTE;AC;Jordão;'84306497000160;12005088;ESC AMAZILIO SAMPAIO;Rural;'14027178000130;CONSELHO ESCOLAR CONSORCIO LUZ DIVINA;68.0;92101469.0;;PARTICULAR;À VENCER;23/09/2026;26/07/2022;11:07:50
2022;NORTE;AC;Jordão;'84306497000160;12005096;ESC AMELIA GONCALVES DE FARIAS;Rural;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;68.0;34641111.0;;PARTICULAR;À VENCER;31/08/2026;16/09/2022;05:09:42
2022;NORTE;AC;Jordão;'84306497000160;12005100;ESC ATALIBA XIMENES ARAGAO;Rural;'07578051000144;CONSELHO ESCOLAR OSVALDO SOBRALINO;68.0;98417803.0;;PARTICULAR;À VENCER;02/09/2026;14/10/2022;05:10:41
2022;NORTE;AC;Jordão;'84306497000160;12005126;ESC BERNARDO ABDON DA SILVA;Urbana;'07500516000144;CONSELHO ESCOLAR EL SHAODAY;68.0;99231568.0;;PARTICULAR;À VENCER;24/11/2028;09/09/2022;11:09:15
2022;NORTE;AC;Jordão;'84306497000160;12005142;ESC CORONEL FLORENCIO DA CUNHA;Rural;'12113028000114;CONSELHO ESCOLAR CONSORCIO SALVADOR;68.0;34621114.0;;PARTICULAR;À VENCER;29/09/2226;26/07/2022;12:07:06
2022;NORTE;AC;Jordão;'84306497000160;12025453;ESC CRECHE CRIANCA FELIZ;Urbana;'11075237000158;CONSELHO ESCOLAR MENINO JESUS;68.0;92101469.0;;PARTICULAR;À VENCER;22/08/2026;12/08/2022;04:08:04
2022;NORTE;AC;Jordão;'84306497000160;12022780;ESC DEUS SEJA LOUVADO;Rural;'14027178000130;CONSELHO ESCOLAR CONSORCIO LUZ DIVINA;68.0;92101469.0;;PARTICULAR;À VENCER;23/09/2026;26/07/2022;11:07:50
2022;NORTE;AC;Jordão;'84306497000160;12040428;ESC ERNESTO NONATO DA SILVA;Rural;'84306497000160;PREF MUN DE JORDAO;68.0;34641117.0;;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;À VENCER;31/12/2025;;
2022;NORTE;AC;Jordão;'84306497000160;12033820;ESC FRANCISCA BATISTA;Rural;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;68.0;34641111.0;;PARTICULAR;À VENCER;31/08/2026;16/09/2022;05:09:42
2022;NORTE;AC;Jordão;'84306497000160;12029033;ESC FRANCISCO FERNANDES DE CARVALHO;Rural;'14027160000139;CONSELHO ESCOLAR CONSORCIO FRANCISCO MARQUES BAYMA;68.0;34641114.0;;PARTICULAR;À VENCER;28/09/2026;25/07/2022;05:07:48
2022;NORTE;AC;Jordão;'84306497000160;12029670;ESC FRANCISCO TURIANO DE FARIAS;Rural;'12113206000107;CONSELHO ESCOLAR CONSORCIO DA FLORESTA;68.0;34641114.0;;PARTICULAR;À VENCER;12/07/2027;16/09/2022;05:09:17
2022;NORTE;AC;Jordão;'84306497000160;12005193;ESC GRASIELA MELO FREIRE;Rural;'07507311000190;CONSELHO ESCOLAR COMUNIDADE UNIDA NA PAZ;68.0;34641114.0;;PARTICULAR;À VENCER;22/08/2026;26/07/2022;11:07:43
2022;NORTE;AC;Jordão;'84306497000160;12029017;ESC INDIGENA ALFREDO SUEIRO SALES;Rural;'61233836000120;CONSELHO ESCOLAR CONSORCIO INDIGENA TXNAKAYA;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12029025;ESC INDIGENA BIBLIA SAGRADA;Rural;'61002784000181;CONSELHO ESCOLAR CONSORCIO INDIGENA MUKANE;68.0;34641117.0;;PARTICULAR;À VENCER;10/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12032158;ESC INDIGENA BIXI;Rural;'61847389000108;CONSELHO ESCOLAR CONSORCIO INDIGENA MAE BINA;68.0;34642711.0;;PARTICULAR;À VENCER;03/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12020753;ESC INDIGENA BOM JARDIM;Rural;'61002348000102;CONSELHO ESCOLAR CONSORCIO BUSE BENA XINA;68.0;34641245.0;;PARTICULAR;À VENCER;30/12/2026;;
2022;NORTE;AC;Jordão;'84306497000160;12032557;ESC INDIGENA BOM LUGAR;Rural;'61233836000120;CONSELHO ESCOLAR CONSORCIO INDIGENA TXNAKAYA;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12025437;ESC INDIGENA CENTRAL DA FLORESTA;Rural;'84306497000160;PREF MUN DE JORDAO;68.0;34641117.0;;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;À VENCER;31/12/2025;;
2022;NORTE;AC;Jordão;'84306497000160;12027162;ESC INDIGENA CORACAO DE JESUS;Rural;'60967877000188;CONSELHO ESCOLAR CONSORCIO INDIGENA TXANABU;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12027189;ESC INDIGENA CORACAO DE MARIA;Rural;'61233836000120;CONSELHO ESCOLAR CONSORCIO INDIGENA TXNAKAYA;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12073229;ESC INDIGENA ESPIRITO DA FLORESTA;Rural;'61001732000190;CONSELHO ESCOLAR CONSORCIO INDIGENA YUSINA;69.0;34641045.0;;PARTICULAR;À VENCER;10/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12030503;ESC INDIGENA FRANCISCO FELIX;Rural;'61847389000108;CONSELHO ESCOLAR CONSORCIO INDIGENA MAE BINA;68.0;34642711.0;;PARTICULAR;À VENCER;03/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12028215;ESC INDIGENA INSTITUTO SAO JOSE;Rural;'08651900000100;CONSELHO ESCOLAR UNIAO DOS POVOS DA FLORESTA;68.0;92101469.0;;PARTICULAR;À VENCER;09/12/2028;12/08/2022;04:08:43
2022;NORTE;AC;Jordão;'84306497000160;12072222;ESC INDIGENA JARDIM DA FLORESTA;Rural;'61002784000181;CONSELHO ESCOLAR CONSORCIO INDIGENA MUKANE;68.0;34641117.0;;PARTICULAR;À VENCER;10/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12031542;ESC INDIGENA JOAO SERENO BANE;Rural;'61002784000181;CONSELHO ESCOLAR CONSORCIO INDIGENA MUKANE;68.0;34641117.0;;PARTICULAR;À VENCER;10/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12005231;ESC INDIGENA LUA NOVA;Rural;'12113126000151;CONSELHO ESCOLAR CONSORCIO BEIJA-FLOR;68.0;34641114.0;;PARTICULAR;À VENCER;22/08/2026;26/07/2022;11:07:04
2022;NORTE;AC;Jordão;'84306497000160;12031550;ESC INDIGENA LUIZ SERENO;Rural;'61017991000100;CONSELHO ESCOLAR CONSORCIO INDIGENA GUARDIOES DA FLORESTA;68.0;31641235.0;;PARTICULAR;À VENCER;03/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12020761;ESC INDIGENA NOSSA SENHORA DA PAZ;Rural;'08465079000138;CONSELHO ESCOLAR COMUNIDADE DA FLORESTA;68.0;34641117.0;;PARTICULAR;À VENCER;09/12/2028;14/10/2022;05:10:01
2022;NORTE;AC;Jordão;'84306497000160;12018643;ESC INDIGENA NOSSA SENHORA DO PERPETUO SOCORRO;Rural;'08651881000112;CONSELHO ESCOLAR UNIAO HUNIKUI;68.0;92101469.0;;PARTICULAR;À VENCER;09/12/2028;16/09/2022;05:09:42
2022;NORTE;AC;Jordão;'84306497000160;12027197;ESC INDIGENA NOVO PENSAMENTO;Rural;'61002784000181;CONSELHO ESCOLAR CONSORCIO INDIGENA MUKANE;68.0;34641117.0;;PARTICULAR;À VENCER;10/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12027170;ESC INDIGENA PADRE HUMBERTO;Rural;'60967877000188;CONSELHO ESCOLAR CONSORCIO INDIGENA TXANABU;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12033006;ESC INDIGENA RAINHA;Rural;'61001732000190;CONSELHO ESCOLAR CONSORCIO INDIGENA YUSINA;69.0;34641045.0;;PARTICULAR;À VENCER;10/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12020770;ESC INDIGENA RAIZ;Rural;'11410038000159;CONSELHO ESCOLAR FRANCISCO PINHEIRO;68.0;92101469.0;;PARTICULAR;À VENCER;09/12/2028;29/11/2022;10:11:38
2022;NORTE;AC;Jordão;'84306497000160;12031569;ESC INDIGENA RAIZ DA TERRA;Rural;'61002348000102;CONSELHO ESCOLAR CONSORCIO BUSE BENA XINA;68.0;34641245.0;;PARTICULAR;À VENCER;30/12/2026;;
2022;NORTE;AC;Jordão;'84306497000160;12020010;ESC INDIGENA REINO DA FLORESTA;Rural;'11409999000143;CONSELHO ESCOLAR NIXINA;68.0;34641114.0;;PARTICULAR;À VENCER;09/12/2028;16/09/2022;05:09:29
2022;NORTE;AC;Jordão;'84306497000160;12031577;ESC INDIGENA ROMAO SALES;Rural;'60967877000188;CONSELHO ESCOLAR CONSORCIO INDIGENA TXANABU;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12022667;ESC INDIGENA SANTA JULIA BILLIART;Rural;'12113206000107;CONSELHO ESCOLAR CONSORCIO DA FLORESTA;68.0;34641114.0;;PARTICULAR;À VENCER;12/07/2027;16/09/2022;05:09:17
2022;NORTE;AC;Jordão;'84306497000160;12020796;ESC INDIGENA SANTA MARIA I;Rural;'60967877000188;CONSELHO ESCOLAR CONSORCIO INDIGENA TXANABU;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12018627;ESC INDIGENA SANTA ROSA MISTICA;Rural;'61233836000120;CONSELHO ESCOLAR CONSORCIO INDIGENA TXNAKAYA;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12031585;ESC INDIGENA SANTO ANTONIO;Rural;'61017991000100;CONSELHO ESCOLAR CONSORCIO INDIGENA GUARDIOES DA FLORESTA;68.0;31641235.0;;PARTICULAR;À VENCER;03/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12025429;ESC INDIGENA SAO FRANCISCO;Rural;'61002348000102;CONSELHO ESCOLAR CONSORCIO BUSE BENA XINA;68.0;34641245.0;;PARTICULAR;À VENCER;30/12/2026;;
2022;NORTE;AC;Jordão;'84306497000160;12031593;ESC INDIGENA SAO JOSE;Rural;'60967877000188;CONSELHO ESCOLAR CONSORCIO INDIGENA TXANABU;68.0;34641478.0;;PARTICULAR;À VENCER;09/01/2028;;
2022;NORTE;AC;Jordão;'84306497000160;12025445;ESC INDIGENA SAO VICENTE;Rural;'61017991000100;CONSELHO ESCOLAR CONSORCIO INDIGENA GUARDIOES DA FLORESTA;68.0;31641235.0;;PARTICULAR;À VENCER;03/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12031615;ESC INDIGENA SEJA BEM VINDO;Rural;'61847389000108;CONSELHO ESCOLAR CONSORCIO INDIGENA MAE BINA;68.0;34642711.0;;PARTICULAR;À VENCER;03/01/2027;;
2022;NORTE;AC;Jordão;'84306497000160;12028010;ESC JOSE MARINHO;Rural;'11410049000139;CONSELHO ESCOLAR OSVALDO TEIXEIRA;68.0;92101469.0;;PARTICULAR;À VENCER;26/08/2026;16/09/2022;05:09:36
2022;NORTE;AC;Jordão;'84306497000160;12022764;ESC JOSE REGINALDO DA ROCHA;Rural;'11410026000124;CONSELHO ESCOLAR EULINA FELIPE DE OLIVEIRA;68.0;92101469.0;;PARTICULAR;À VENCER;24/08/2026;14/10/2022;05:10:27
2022;NORTE;AC;Jordão;'84306497000160;12005258;ESC MARIA CORREIA;Rural;'07507306000188;CONSELHO ESCOLAR COMUNIDADE DA PAZ;68.0;34641114.0;;PARTICULAR;À VENCER;24/08/2026;26/07/2022;11:07:45
2022;NORTE;AC;Jordão;'84306497000160;12022799;ESC MARINA MARINHO;Rural;'14604055000115;CONSELHO ESCOLAR CONSORCIO ALTO TARAUACA;68.0;34641111.0;;PARTICULAR;À VENCER;31/08/2026;16/09/2022;05:09:42
2022;NORTE;AC;Jordão;'84306497000160;12005282;ESC NOSSA SENHORA DA LUZ;Rural;'14027178000130;CONSELHO ESCOLAR CONSORCIO LUZ DIVINA;68.0;92101469.0;;PARTICULAR;À VENCER;23/09/2026;26/07/2022;11:07:50
2022;NORTE;AC;Jordão;'84306497000160;12005290;ESC NOSSA SENHORA DE GUADALUPE;Rural;'12113028000114;CONSELHO ESCOLAR CONSORCIO SALVADOR;68.0;34621114.0;;PARTICULAR;À VENCER;29/09/2226;26/07/2022;12:07:06
2022;NORTE;AC;Jordão;'84306497000160;12005304;ESC ODILIA DOURADO;Rural;'11410011000166;CONSELHO ESCOLAR FRANCISCO VIRGULINO;68.0;92101469.0;;PARTICULAR;À VENCER;22/08/2026;25/07/2022;12:07:31
2022;NORTE;AC;Jordão;'84306497000160;12005312;ESC OSCAR SOARES DE OLIVEIRA;Rural;'12113126000151;CONSELHO ESCOLAR CONSORCIO BEIJA-FLOR;68.0;34641114.0;;PARTICULAR;À VENCER;22/08/2026;26/07/2022;11:07:04
2022;NORTE;AC;Jordão;'84306497000160;12005320;ESC OSSAN GAVIAO;Rural;'14027178000130;CONSELHO ESCOLAR CONSORCIO LUZ DIVINA;68.0;92101469.0;;PARTICULAR;À VENCER;23/09/2026;26/07/2022;11:07:50
2022;NORTE;AC;Jordão;'84306497000160;12025461;ESC PRE ESCOLAR 12 DE OUTUBRO;Urbana;'11075230000136;CONSELHO ESCOLAR PAZ E AMOR;68.0;92101469.0;;PARTICULAR;À VENCER;01/07/2026;14/10/2022;05:10:57
2022;NORTE;AC;Jordão;'84306497000160;12005339;ESC RAIMUNDA LIMA ARAGAO;Rural;'14027160000139;CONSELHO ESCOLAR CONSORCIO FRANCISCO MARQUES BAYMA;68.0;34641114.0;;PARTICULAR;À VENCER;28/09/2026;25/07/2022;05:07:48
2022;NORTE;AC;Jordão;'84306497000160;12020001;ESC SANTA LUZIA;Rural;'14027160000139;CONSELHO ESCOLAR CONSORCIO FRANCISCO MARQUES BAYMA;68.0;34641114.0;;PARTICULAR;À VENCER;28/09/2026;25/07/2022;05:07:48
2022;NORTE;AC;Jordão;'84306497000160;12018635;ESC SANTA MARIA II;Rural;'12113206000107;CONSELHO ESCOLAR CONSORCIO DA FLORESTA;68.0;34641114.0;;PARTICULAR;À VENCER;12/07/2027;16/09/2022;05:09:17
2022;NORTE;AC;Jordão;'84306497000160;12005363;ESC SANTO ONOFRE;Rural;'07507300000100;CONSELHO ESCOLAR SANTA MARIA;68.0;34641030.0;;PARTICULAR;À VENCER;04/01/2026;25/07/2022;05:07:50
2022;NORTE;AC;Jordão;'84306497000160;12005371;ESC SAO SEBASTIAO;Rural;'08649604000175;CONSELHO ESCOLAR JOSE TEIXEIRA DE CASTRO;68.0;34641030.0;;PARTICULAR;À VENCER;24/08/2026;25/07/2022;01:07:52
