NU_ANO_CENSO;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;NU_DDD;NU_TELEFONE;TP_SITUACAO_FUNCIONAMENTO;CO_ESCOLA_SEDE_VINCULADA;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_BANHEIRO;IN_COZINHA;QT_MAT_BAS;IN_AGUA_CARRO_PIPA
2022;AC;12;Porto Walter;1200393;12003387;ESC NOSSA SENHORA DE NAZARE;3;2;0.0;SAO SALVADOR;S/N;RIO JURUA;RURAL;69982000.0;68;9.8429E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;8.0;
2022;AC;12;Porto Walter;1200393;12003417;ESC OTONIEL DE SOUZA;3;2;0.0;RUA BEIRA DO JURUA;SN;RIO JURUA;2º DISTRITO;69982000.0;68;33258004;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;96.0;
2022;AC;12;Porto Walter;1200393;12003450;ESC SANTA LUCIA;3;2;0.0;COMUNIDADE CACHOEIRA;S/N;RIO DAS MINAS;RURAL;69982000.0;68;9.8429E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;28.0;
2022;AC;12;Porto Walter;1200393;12003476;ESC SAO FRANCISCO DAS CHAGAS;3;2;0.0;COMUNIDADE IRACEMA;S/N;RIO OURO PRETO;RURAL;69982000.0;68;9.8421E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;105.0;
2022;AC;12;Porto Walter;1200393;12003484;ESC SAO FRANCISCO DE ASSIS;3;2;0.0;COMUNIDADE NOVO HORIZONTE;;RIO JURUA;;69982000.0;.;.;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;31.0;
2022;AC;12;Porto Walter;1200393;12003506;ESC SAO JOSE;3;2;1.0;COMUNIDADE DARVAS;S/N;RIO CRUZEIRO DO VALE;;69982000.0;68;99139364;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;117.0;
2022;AC;12;Porto Walter;1200393;12003522;ESC VENCESLAU BRAZ;3;2;0.0;COMUNIDADE VITORIA;;RIO JURUA;;69982000.0;68;9.8429E8;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;146.0;
2022;AC;12;Porto Walter;1200393;12020400;ESC MANOEL MOREIRA PINHEIRO;3;1;0.0;RUA MAMED CAMELI;S/N;PREDIO;CENTRO;69982000.0;68;9.8402E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;793.0;
2022;AC;12;Porto Walter;1200393;12020419;ESC JOAO DEODATO DA SILVA;3;2;1.0;COMUNIDADE APERTADO DA HORA;S/N;RIO CRUZEIRO DO VALE;ZONA RURAL;69982000.0;68;99169069;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;11.0;
2022;AC;12;Porto Walter;1200393;12021520;ESC MARMUD FERREIRA CAMELI;3;2;0.0;COMUNIDADE TRUNFO E PAU;S/N;RIO GRAJAU;RURAL;69982000.0;68;9.8426E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;
2022;AC;12;Porto Walter;1200393;12021539;ESC OSCAR RIBEIRO BARBOSA;3;2;1.0;COMUNIDADE BOA VISTA;SN;RIO CRUZEIRO DO VALE;BOA VISTA;69982000.0;68;9.8426E8;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;94.0;
2022;AC;12;Porto Walter;1200393;12021555;ESC ENGRACIAS MESSIAS SALES;3;2;0.0;COMUNIDADE ESTIRAO DO BUENOS AIRES;S/N;RIO JURUA;ZONA RURAL;69982000.0;68;9.8429E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;23.0;
2022;AC;12;Porto Walter;1200393;12021563;ESC MARIA VALDILIDIA;3;2;0.0;COMUNIDADE RAIMUNDO DO VALE;;RIO CRUZEIRO DO VALE;;69982000.0;68;9.8426E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;60.0;
2022;AC;12;Porto Walter;1200393;12021873;ESC ISAURA AMORIM DE LIMA;3;1;0.0;RUA AMARIZIO SALES;;;;69982000.0;68;9.8419E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;285.0;
2022;AC;12;Porto Walter;1200393;12025550;ESC INDIGENA NOGUEIRA RAMOS;2;2;2.0;T.I. ARARA IGARAPE HUMAITA ALDEIA SANTO ANTONIO;;PORTO WALTER;ZONA RURAL;69982000.0;68;33258129;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;
2022;AC;12;Porto Walter;1200393;12027103;ESC INDIGENA AUGUSTINHO VARELLA;2;2;2.0;PORTO WALTER;;;;69982000.0;68;9.8425E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;
2022;AC;12;Porto Walter;1200393;12027111;ESC INDIGENA NAPOLEAO PEREIRA FELEX;2;2;2.0;PORTO WALTER;;;;69982000.0;68;9.8427E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;38.0;
2022;AC;12;Porto Walter;1200393;12028517;ESC HORODATO BENEDITO DE SOUSA;3;2;0.0;COMUNIDADE SAO GERALDO;SN;RIO JURUA;ZONA RURAL;69982000.0;68;9.8426E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;58.0;
2022;AC;12;Porto Walter;1200393;12029211;ESC PEDRO FIRMINO;3;2;0.0;COMUNIDADE CUBA;;RIO OURO PRETO;;69982000.0;68;33258004;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;18.0;
2022;AC;12;Porto Walter;1200393;12029246;ESC AFIF AFAZ;3;2;0.0;COMUNIDADE PORTO SAID;S/N;ALTO RIO JURUA;RIO JURUA;69982000.0;68;9.8426E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;58.0;
2022;AC;12;Porto Walter;1200393;12030023;ESC XISTA PINHEIRO;3;2;0.0;COMUNIDADE FECHO;S/N;RIO CRUZEIRO DO VALE;ZONA RURAL;69982000.0;68;9.8426E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;98.0;
2022;AC;12;Porto Walter;1200393;12030040;ESC MANOEL CORREIA DE PAIVA;3;2;0.0;RUA ESTEPHAN BARBARY;S/N;RADIO OCIDENTAL FM;CENTRO;69982000.0;68;9.8403E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;319.0;
2022;AC;12;Porto Walter;1200393;12032050;ESC GERALDO PEREIRA MAIA;3;2;0.0;COMUNIDADE SOBRAL;;RIO OURO PRETO;;69982000.0;.;.;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;18.0;
2022;AC;12;Porto Walter;1200393;12032069;ESC SAO JOSE II;3;2;0.0;SAO JOSE;S/N;RIO GRAJAU;RURAL;69982000.0;68;9.8429E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;54.0;
2022;AC;12;Porto Walter;1200393;12032611;ESC ADALBERTO SENA II;2;2;0.0;RIO JURUA - COMUNIDADE NATAL;;;;69982000.0;68;9.8404E8;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;351.0;
2022;AC;12;Porto Walter;1200393;12035823;ESC INDIGENA NAPOLEAO MOREIRA;2;2;2.0;PORTO WALTER;;;ZONA RURAL;69982000.0;68;33258129;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29.0;
2022;AC;12;Porto Walter;1200393;12062227;ESC INDIGENA JOANA SIQUEIRA LIMA;2;2;2.0;PORTO WALTER;;;;69982000.0;68;33258129;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;48.0;
2022;AC;12;Rio Branco;1200401;12009172;ESC CEI MARIA ESTELA MARQUES;3;1;0.0;RUA INDEPENDENCIA;;LOTEAMENTO ANGICO;ELDORADO;69902494.0;68;9.922E8;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;248.0;
2022;AC;12;Rio Branco;1200401;12010898;ESC CENTRO DE ENSINO ESPECIAL DOM BOSCO;2;1;0.0;ESTRADA ALBERTO TORRES;825;PREDIO;CONJUNTO MARIANA;69919202.0;68;32265244;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;;
2022;AC;12;Rio Branco;1200401;12010987;ESC ANA TURAN MACHADO FALCAO;3;1;0.0;RUA NOSSA SENHORA DA CONCEICAO;464;;QUINZE;69905496.0;68;32442594;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;178.0;
2022;AC;12;Rio Branco;1200401;12011037;ESC ADERALDO CORDEIRO BRASIL;2;2;0.0;RODOVIA TRANSACREANA;;;FLORESTA SUL;69912290.0;68;9.9203E8;1;;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;
2022;AC;12;Rio Branco;1200401;12011045;ESC ADOLFO BARBOSA LEITE;2;2;1.0;BR 364 - KM 08, RAMAL DO ROMAO - KM 03;;VILA AQUILES PERET;RURAL;69900050.0;68;9.9968E8;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;27.0;
2022;AC;12;Rio Branco;1200401;12011070;ESC AGNALDO MORENO;2;2;0.0;ESTRADA DO QUIXADA KM 19;;RAMAL BOA AGUA KM 3;ELDORADO;69902387.0;68;9.9966E8;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;162.0;
2022;AC;12;Rio Branco;1200401;12011096;ESC ALCIDES GUILHERME DE AMORIM;2;2;0.0;RODOVIA AC 90 KM 47 R CASTANHEIRA KM 06;;TRANSACREANA;FLORESTA SUL;69912290.0;68;9.9981E8;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;6.0;
2022;AC;12;Rio Branco;1200401;12011126;ESC ALTO ALEGRE I;2;2;0.0;RODOVIA TRANSACREANA;;;FLORESTA SUL;69912290.0;68;9.995E8;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;
2022;AC;12;Rio Branco;1200401;12011134;ESC ALTO ALEGRE II;2;2;0.0;RODOVIA TRANSACREANA;;RAMAL JARINAL KM 15;;69912290.0;68;9.9989E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;115.0;
2022;AC;12;Rio Branco;1200401;12011142;ESC ANTONIA FERNANDES DE FREITAS;2;1;0.0;RUA EDMUNDO PINTO;477;;SANTA INES;69907725.0;68;9.9978E8;1;;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1054.0;
2022;AC;12;Rio Branco;1200401;12011150;ESC ARACY CERQUEIRA;2;2;0.0;RODOVIA BR 364;S/N;BE 364 KM 17;VILA CUSTODIO FREIRE;69922415.0;68;.;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;199.0;
2022;AC;12;Rio Branco;1200401;12011169;ESC AUREA PIRES MONTES DE SOUZA;2;1;0.0;RUA RIO GRANDE DO SUL;3070;AO LADO DO CEJA;AEROPORTO VELHO;69911036.0;68;.;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;308.0;
2022;AC;12;Rio Branco;1200401;12011320;ESC CAPITAO EDGAR CERQUEIRA FILHO;2;2;0.0;BR 317 - KM 35;;SENTIDO BOCA DO ACRE;AREA RURAL DE RIO BRANCO;69923899.0;68;9.9999E8;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;311.0;
2022;AC;12;Rio Branco;1200401;12011347;ESC CAPATARA;2;2;0.0;RODOVIA TRANSACREANA AC 90;;PROJETO MORENO MAIA;RODOVIA TRASACREANA AC 90 RAMAL CAIPORA S CAPATARA;69912290.0;68;9.925E8;1;;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;14.0;
2022;AC;12;Rio Branco;1200401;12011401;ESC CLINIO BRANDAO;2;1;0.0;BR 364/ VIA VERDE;2478;VIA VERDE;FLORESTA SUL;69912443.0;68;9.9913E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;409.0;
2022;AC;12;Rio Branco;1200401;12011410;ESC COLEGIO DE APLICACAO UFAC;1;1;0.0;AVENIDA GETULIO VARGAS;654;;CENTRO;69900060.0;68;9.9971E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;435.0;
2022;AC;12;Rio Branco;1200401;12011428;ESC COLEGIO ACREANO;2;1;0.0;RUA BENJAMIN CONSTANT;687;CALCADAO DA BENJAMIN;CENTRO;69900064.0;68;32241230;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;821.0;
2022;AC;12;Rio Branco;1200401;12011444;ESC COLEGIO ESTADUAL BARAO DO RIO BRANCO;2;1;0.0;AV GETULIO VARGAS;443;;CENTRO;69900060.0;68;99994318;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1232.0;
2022;AC;12;Rio Branco;1200401;12011487;ESC DONA GERALDA;2;2;0.0;BR 364 KM 04 RAMAL DA ZEZE;;;CENTRO;69908022.0;68;9.9917E8;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;18.0;
2022;AC;12;Rio Branco;1200401;12011517;ESC DR JOAO BATISTA AGUIAR;2;1;0.0;RUA ADERBAL BRASIL DA SILVA;310;;MANOEL JULIAO;69918430.0;68;9.9956E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;945.0;
2022;AC;12;Rio Branco;1200401;12011550;ESC NEUTEL MAIA;2;1;0.0;NACOES UNIDAS;1075;PREDIO ESCOLAR;BOSQUE;69900478.0;68;21026844;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;684.0;
2022;AC;12;Rio Branco;1200401;12011576;ESC AFONSO PINTO DE MEDEIROS;3;1;0.0;RUA ADALCIDES GALO;118;;PLACIDO DE CASTRO;69912200.0;68;32251685;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;313.0;
2022;AC;12;Rio Branco;1200401;12011584;ESC ALCIMAR NUNES LEITAO;2;1;0.0;MARIA JOSE DE OLIVEIRA;1072;;CONJUNTO UNIVERSITARIO;69917742.0;68;9.9966E8;1;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;604.0;
2022;AC;12;Rio Branco;1200401;12011592;ESC ANGELINA GONCALVES SOUZA;3;1;0.0;RUA 12 DE OUTUBRO;307;;NOVA ESPERANCA;69915208.0;68;32261308;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;204.0;
2022;AC;12;Rio Branco;1200401;12011606;ESC ANICE DIB JATENE;3;1;0.0;RUA VALDOMIRO LOPES;1299;;GERALDO FLEMING;69918860.0;68;32271546;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;647.0;
2022;AC;12;Rio Branco;1200401;12011614;ESC ANITA GARIBALDI;2;1;0.0;RUA ADOLFO BARBOSA LEITE;411;;TRIANGULO VELHO;69906218.0;68;99728841;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;329.0;
2022;AC;12;Rio Branco;1200401;12011665;ESC DR CARLOS VASCONCELOS;2;1;0.0;BOULEVARD AUGUSTO MONTEIRO;884;;TRIANGULO NOVO;69906260.0;68;32212426;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;264.0;
2022;AC;12;Rio Branco;1200401;12011681;ESC ISMAEL GOMES DE CARVALHO;3;1;0.0;TRAVESSA VITORIA;54;;TANCREDO NEVES;69921773.0;68;32283090;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;586.0;
2022;AC;12;Rio Branco;1200401;12011703;ESC DR MARIO DE OLIVEIRA;2;1;0.0;TRAVESSA GUAPORE;296;;CERAMICA;69905052.0;68;9.9921E8;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;895.0;
2022;AC;12;Rio Branco;1200401;12011711;ESC DR PIMENTEL GOMES;2;1;0.0;ESTRADA DO SAO FRANCISCO;1900;;VITORIA;69901815.0;68;99945817;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;652.0;
2022;AC;12;Rio Branco;1200401;12011797;ESC GEORGETE ELUAN KALUME;2;1;0.0;AV EPAMINONDAS JACOME;1336;URBANA;CADEIA VELHA;69905232.0;68;99562494;1;;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;349.0;
2022;AC;12;Rio Branco;1200401;12011835;ESC CRECHE IONE PORTELA DA COSTA CASAS;3;1;0.0;RUA BELEM;624;;NOVA ESTACAO;69918402.0;68;32275006;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;248.0;
2022;AC;12;Rio Branco;1200401;12011851;ESC IRMA MARIA GABRIELA SOARES;3;1;0.0;RUA MINAS GERAIS;797;;PREVENTORIO;69900132.0;68;32285645;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;165.0;
2022;AC;12;Rio Branco;1200401;12011860;ESC JOAO MARIANO DA SILVA;2;1;0.0;RUA BAGUARI;1883;;TAQUARI;69906426.0;68;9.8422E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;639.0;
2022;AC;12;Rio Branco;1200401;12011878;ESC JOSE SALES DE ARAUJO;2;1;0.0;AVENIDA MARIA JOSE DE OLIVEIRA;1184;;UNIVERSITARIO;69917680.0;68;9.9239E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;458.0;
2022;AC;12;Rio Branco;1200401;12011894;ESC LUIZA BATISTA DE SOUZA;2;1;0.0;RUA ALFREDO TAUNAY;276;;CONJUNTO ESPERANCA;69915144.0;68;9.9983E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;593.0;
2022;AC;12;Rio Branco;1200401;12011924;ESC MARIA LUCIA MOURA MARIN;3;1;0.0;RUA MERCURIO;S/Nº;;MORADA DO SOL;69901115.0;68;9.9223E8;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;211.0;
2022;AC;12;Rio Branco;1200401;12011932;ESC MARILDA GOUVEIA VIANA;2;1;0.0;CAMPO GRANDE;940;;JOO EDUARDO I;69911470.0;68;9.9915E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;659.0;
2022;AC;12;Rio Branco;1200401;12011959;ESC NATALINO DA SILVEIRA BRITO;2;1;0.0;RUA CEL FONTENELE DE CASTRO;176;RUA;ESTACAO EXPERIMENTAL;69918188.0;68;32261575;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;418.0;
2022;AC;12;Rio Branco;1200401;12012009;ESC ALVARO VIEIRA DA ROCHA;3;1;0.0;RUA DO ESTUDANTE;36;;CONQUISTA;69918844.0;68;32287096;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;369.0;
2022;AC;12;Rio Branco;1200401;12012017;ESC HUMBERTO SOARES DA COSTA;2;1;0.0;RUA RIACHUELO;S/Nº;;JOSE AUGUSTO;69900809.0;68;9.9979E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;243.0;
2022;AC;12;Rio Branco;1200401;12012025;ESC MARIA CHALUB LEITE;2;1;0.0;RUA JAGUARI;412;;ISAURA PARENTE;69918244.0;68;32263255;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;345.0;
2022;AC;12;Rio Branco;1200401;12012041;ESC REINALDO PEREIRA DA SILVA;2;1;0.0;RUA TERRA DOURADA;1157;;ROSA LINDA;69900001.0;68;9.9916E8;1;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;450.0;
2022;AC;12;Rio Branco;1200401;12012050;ESC RAIMUNDO HERMINIO DE MELO;2;1;0.0;RUA PROFESSOR RIBAMAR Q 10;83;;RAIMUNDO MELO;69900001.0;68;9.9981E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;778.0;
2022;AC;12;Rio Branco;1200401;12012068;ESC RAMONA MULA PASTOR DE CASTRO;2;1;0.0;RUA PROJETADA;344;;BOA VISTA;69906130.0;68;9.8425E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;233.0;
2022;AC;12;Rio Branco;1200401;12012076;ESC ROBERTO SANCHES MUBARAC;2;1;0.0;RUA 31 DE MARCO;812;PREDIO;06 DE AGOSTO;69905678.0;68;9.9243E8;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;618.0;
