NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;QT_MAT_BAS;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE
2020;AC;Cruzeiro do Sul;1200203;ESC CRECHE PADRE FREDERICO SIEGERS I;12028673;3;1;0.0;143.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC INENCY MORORO DE OLIVEIRA;12029521;3;2;0.0;18.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC CRECHE SAO FRANCISCO;12029530;3;1;0.0;150.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESCOLA MUNICIPAL DE ENSINO INFANTIL BRINQUEDOTECA;12029548;3;1;0.0;216.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC MAGIA DO SABER;12029718;2;2;0.0;500.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC INDIGENA PEDRO DE SOUZA WANINAWA;12030031;2;2;2.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC NOVO HORIZONTE;12030201;2;2;0.0;18.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC PRINCESA DA FLORESTA;12030210;2;2;1.0;117.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC FRANCISCO MACIEL CARDOZO;12030627;3;2;0.0;15.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;IFAC - CAMPUS CRUZEIRO DO SUL;12030937;1;1;0.0;415.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC CENTRO DE FORMACAO E TECNOLOGIAS DA FLORESTA - CEFLORA;12031496;2;1;0.0;43.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC OSCAR ALVES JUCA;12031712;3;2;0.0;61.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC IGARAPE FORQUILHA;12031780;2;2;0.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC ANTONIO RODRIGUES DA SILVA;12031798;2;2;0.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC JOSE BERNARDO PINHEIRO;12031801;2;2;0.0;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC SAO RAIMUNDO;12031810;2;2;0.0;23.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC JOSE DA CONCEICAO;12031828;2;2;0.0;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC MUNICIPAL DE ENSINO INFANTIL MADRE ANSELMA;12031976;3;1;0.0;392.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESCOLA MUNICIPAL DE ENSINO BASICO ALFREDO SALES;12032492;3;2;0.0;240.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESCOLA MARIA JOSE BEZERRA FONTES;12033120;3;2;1.0;28.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC ESCOLA NOVA DA CAMPINA;12033200;3;2;0.0;15.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC ESCOLA NOVA BELO HORIZONTE;12033219;3;2;0.0;66.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC ESCOLA NOVA SAO LUIZ;12033227;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC ESCOLA NOVA PASSO FUNDO;12033235;3;2;0.0;31.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;COLEGIO MILITAR ESTADUAL DOM PEDRO II - CZS;12033537;2;1;0.0;646.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC CRUZEIRO DO SUL;12033570;2;2;0.0;156.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC SAO SEBASTIAO;12033588;2;2;0.0;32.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC RAIMUNDO HENRIQUE DA COSTA;12033596;2;2;0.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC COMUNIDADE TAPIRI;12033693;3;2;0.0;17.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC ESTIRAO DO SAO LUIZ;12033707;3;2;0.0;30.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC CRECHE PROFESSORA MARIA EVANUZIA DOS SANTOS;12041823;3;2;0.0;118.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC UNIVERSO INFANTIL;12057223;2;2;0.0;148.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC CRECHE BOM JESUS;12087220;3;2;0.0;62.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESCOLA MUNICIPAL DE ENSINO INFANTIL LUCILA LOPES LIMA;12088226;3;2;0.0;76.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Cruzeiro do Sul;1200203;ESC LUIZ GONCALVES DA SILVA;12096229;3;2;0.0;19.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Cruzeiro do Sul;1200203;ESC INDIGENA TAMAKAYA;12097225;2;2;2.0;203.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC MARIA ESTER DE OLIVEIRA;12016624;3;2;0.0;13.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Epitaciolândia;1200252;ESC LUIZ GONZAGA DA ROCHA;12017060;2;2;0.0;442.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC BRASIL BOLIVIA;12017094;2;1;0.0;422.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC JOANA RIBEIRO AMED;12017108;2;1;0.0;603.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC INFANTIL PEQUENO PRINCIPE;12017175;3;1;0.0;145.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC JOAO PEDRO DA SILVA;12017205;3;1;0.0;321.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC JOSE BENICIO MOREIRA;12017221;3;2;0.0;58.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC JOSE HASSEM HALL FILHO;12017230;3;1;0.0;220.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC RAIMUNDA DA CUNHA AIRES;12018821;3;1;0.0;302.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC NOSSA SENHORA APARECIDA;12019780;3;2;0.0;15.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Epitaciolândia;1200252;ESC JOSE JOAQUIM MEIRELES;12021270;3;2;0.0;12.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC LAGO;12021288;3;2;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC MARIA DA CONCEICAO OLIVEIRA;12022217;3;1;0.0;213.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC SEBASTIAO BRANDAO DO NASCIMENTO;12022225;3;1;0.0;201.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC HELIO MELO;12025496;3;2;0.0;11.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Epitaciolândia;1200252;ESC ALCINO MONTEIRO DE OLIVEIRA;12028584;3;2;0.0;76.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC PRESIDENTE CASTELO BRANCO;12028622;3;2;0.0;213.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC BELA FLOR;12028940;3;1;0.0;509.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC INFANTIL PROFESSORA COSMA DE AZEVEDO MARQUES;12030783;3;1;0.0;247.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC BELO PORVIR;12031674;2;1;0.0;527.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;ESC PROF MARIA CRISTINA NOGUEIRA DE MEDEIROS;12033375;3;2;0.0;47.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Epitaciolândia;1200252;PROF JOSE DAMASCENO;12033880;3;2;0.0;12.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC NANZIO MAGALHAES;12003930;2;1;0.0;572.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC ANTONIO FENELON DE OLIVEIRA;12004014;3;2;0.0;235.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC ANTONIO SIMPLICIO DE OLIVEIRA;12004022;2;2;1.0;75.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA YUBE TUE BENA KENEYA;12004065;2;2;2.0;75.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA BOM JESUS;12004081;2;2;2.0;59.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC CARLOS FEIJO DE MELO;12004090;3;2;0.0;21.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC FRANCISCO MACIEL;12004111;3;2;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC DOM PEDRO I;12004120;2;2;0.0;183.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC DARCILA REGINA VALERIO DE LIMA;12004146;3;2;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC IMACULADA CONCEICAO;12004154;2;1;0.0;611.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC RAIMUNDO AUGUSTO DE ARAUJO;12004170;2;1;0.0;716.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC JOSE GURGEL RABELLO;12004197;2;1;0.0;1133.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC DR EIRALDO CARNEIRO DE FRANCA;12004227;3;1;0.0;473.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC EUGENIA MORAIS DA SILVEIRA;12004243;3;2;0.0;198.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA RUA BUSE TUWENI;12004260;2;2;2.0;115.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC FRANCISCO CARLOS VELOSO;12004286;3;2;0.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC FRANCISCO CORIOLANO DE SOUZA;12004308;3;2;0.0;36.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC FRANCISCO NUNES LEITAO;12004367;2;1;0.0;649.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC FRANCISCO RODRIGUES DE SOUZA;12004383;3;2;0.0;30.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC FRANCISCO SEVERIANO DA SILVEIRA;12004391;3;2;0.0;23.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC FRANCISCO THAUMATURGO DE AZEVEDO;12004405;3;2;0.0;24.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC FRANCISCO WLISSES DE MEDEIROS;12004413;2;2;0.0;466.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC LUIS DOMINGOS NETO;12004421;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC GENI NUNES LEITAO DAMASCENO;12004430;3;2;0.0;30.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA PAREDAO;12004472;2;2;2.0;81.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INFANTIL TOPPO GIGIO;12004480;3;1;0.0;293.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC JOEL FERREIRA DE SOUZA;12004537;3;2;0.0;43.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC CEL JULIO SANTOS;12004588;3;2;0.0;34.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA HUNI KUI SIA;12004596;2;2;2.0;189.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC MANUEL BEZERRA PEDROSA;12004600;2;2;0.0;18.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA TEKAHAYNE SHANENAWA;12004642;2;2;2.0;152.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA MOACIR BRANDAO;12004650;2;2;2.0;81.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC NOSSA SENHORA DE NAZARE;12004669;2;2;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC NOVA CIDADE;12004677;3;2;0.0;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC INDIGENA HUNI KUI TUWE;12004685;2;2;2.0;75.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC OSMAR SANTOS;12004707;3;2;0.0;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PARANA;12004715;3;2;0.0;24.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PEDRO GOMES DE PAIVA;12004758;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PEDRO MOTA LEITAO;12004766;3;2;0.0;119.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA PUPUNHA;12004790;2;2;2.0;58.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC RAIMUNDO PRADO;12004812;3;2;0.0;30.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC RAMIRO PRADO;12004820;3;2;0.0;23.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC SANTO ANTONIO I;12004847;2;2;0.0;367.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA TEYU SHANENAWA;12004898;2;2;2.0;15.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC SAO JOSE I;12004901;3;2;0.0;37.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC SAO SEBASTIAO;12004928;3;2;0.0;15.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA SIMPATIA;12004952;2;2;2.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC TANCREDO NEVES;12004979;3;2;0.0;53.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PROF SEVERINO CORDEIRO;12004987;3;1;0.0;640.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC MANOEL VENANCIO BARBOSA;12005010;3;2;0.0;41.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC VICENCIA DE OLIVEIRA;12005029;2;2;0.0;30.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC VICENTE CELSO BRANDAO;12005037;2;1;0.0;533.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC WILSON DO REGO LEITE;12005053;3;2;0.0;42.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC RICARDO SABINO DE MORAIS;12019534;3;2;0.0;17.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA ALTO BONITO I;12020800;2;2;2.0;77.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC VICENTE BRITO DE SOUZA;12020826;2;2;0.0;281.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC MARIA RIBEIRO;12020923;3;2;0.0;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC NILO ROBERTO SENA MACAMBIRA;12020931;3;2;0.0;20.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PANTANAL;12020940;3;2;0.0;36.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PINGO DE OURO;12020966;3;2;0.0;31.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC SANTO ANTONIO V;12020974;3;2;0.0;29.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC BEIJA FLOR;12020990;3;2;0.0;31.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC ALTO BONITO II;12021008;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PADRE ALBERTO ROBERTO URBAM;12021580;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC IHUTANAN NOGUEIRA DA COSTA;12022322;3;2;0.0;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC JOSE MARIA DE CASTRO;12022349;3;2;0.0;33.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC SANTOS DUMONT;12022357;3;2;0.0;35.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INDIGENA IGARAPE DO ANJO;12022373;2;2;2.0;36.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC JOSE ROBEMIR VIANA DE SOUZA;12022381;3;2;0.0;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC ARGENTINA SANTOS DA SILVA;12022438;2;2;0.0;337.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC OLIVIA MAGALHAES DA SILVEIRA;12022446;3;2;0.0;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC FRANCISCO TEIXEIRA GUIMARAES;12022454;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC ANTONIO FEITOSA;12022462;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC INFANTIL CASULO;12022535;3;1;0.0;169.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC OSORIO LINS WANDERLEY;12022543;3;2;0.0;23.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC ADELIO GOMES LEITAO;12022551;3;2;0.0;37.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC GABRIEL FELIX DE AGUIAR;12022586;3;2;0.0;61.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC DONA TEREZA DE CARVALHO;12022594;3;2;0.0;33.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC IVO NEVES DE SOUZA;12022608;3;2;0.0;55.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC INFANTIL FRANCISCA MOREIRA DA SILVA;12022616;3;1;0.0;204.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC MARIA NOGUEIRA DA SILVA;12023086;3;2;0.0;26.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2020;AC;Feijó;1200302;ESC JOAO COSTA FILHO;12023108;3;2;0.0;18.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2020;AC;Feijó;1200302;ESC PAULINO FEIJO DE MELO;12023191;2;2;0.0;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC INDIGENA MARONAWA;12023388;2;2;2.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC CARLOS VENIZIO NUNES DAMASCENO;12023710;2;2;0.0;127.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC ARLINDO ALVES FEITOSA;12025585;3;2;0.0;21.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2020;AC;Feijó;1200302;ESC FRANCISCO NEPOMUCENO II;12025593;3;2;0.0;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
