NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;CO_ESCOLA_SEDE_VINCULADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE
2021;AC;Epitaciolândia;1200252;ESC HELIO MELO;12025496;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Epitaciolândia;1200252;ESC ALCINO MONTEIRO DE OLIVEIRA;12028584;3;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Epitaciolândia;1200252;ESC PRESIDENTE CASTELO BRANCO;12028622;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Epitaciolândia;1200252;ESC BELA FLOR;12028940;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Epitaciolândia;1200252;ESC INFANTIL PROFESSORA COSMA DE AZEVEDO MARQUES;12030783;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Epitaciolândia;1200252;ESC BELO PORVIR;12031674;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Epitaciolândia;1200252;ESC PROF MARIA CRISTINA NOGUEIRA DE MEDEIROS;12033375;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Epitaciolândia;1200252;PROF JOSE DAMASCENO;12033880;3;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESCOLA NANZIO MAGALHAES;12003930;2;1;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC ANTONIO FENELON DE OLIVEIRA;12004014;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC ANTONIO SIMPLICIO DE OLIVEIRA;12004022;2;2;1;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA YUBE TUE BENA KENEYA;12004065;2;2;2;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA BOM JESUS;12004081;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC CARLOS FEIJO DE MELO;12004090;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO MACIEL;12004111;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC DOM PEDRO I;12004120;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC DARCILA REGINA VALERIO DE LIMA;12004146;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC IMACULADA CONCEICAO;12004154;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC RAIMUNDO AUGUSTO DE ARAUJO;12004170;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC JOSE GURGEL RABELLO;12004197;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC DR EIRALDO CARNEIRO DE FRANCA;12004227;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC EUGENIA MORAIS DA SILVEIRA;12004243;3;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA RUA BUSE TUWENI;12004260;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC FRANCISCO CARLOS VELOSO;12004286;3;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC FRANCISCO CORIOLANO DE SOUZA;12004308;3;2;0;0;0;0;1;0;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO NUNES LEITAO;12004367;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO RODRIGUES DE SOUZA;12004383;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO SEVERIANO DA SILVEIRA;12004391;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC FRANCISCO THAUMATURGO DE AZEVEDO;12004405;3;2;0;0;0;0;1;0;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO WLISSES DE MEDEIROS;12004413;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC LUIS DOMINGOS NETO;12004421;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC GENI NUNES LEITAO DAMASCENO;12004430;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC INDIGENA PAREDAO;12004472;2;2;2;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC INFANTIL TOPPO GIGIO;12004480;3;1;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC JOEL FERREIRA DE SOUZA;12004537;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC CORONEL JULIO SANTOS;12004588;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA HUNI KUI SIA;12004596;2;2;2;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC MANUEL BEZERRA PEDROSA;12004600;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA TEKAHAYNE SHANENAWA;12004642;2;2;2;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA MOACIR BRANDAO;12004650;2;2;2;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC NOSSA SENHORA DE NAZARE;12004669;2;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC NOVA CIDADE;12004677;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA HUNI KUI TUWE;12004685;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC OSMAR SANTOS;12004707;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PARANA;12004715;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC PEDRO GOMES DE PAIVA;12004758;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PEDRO MOTA LEITAO;12004766;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA PUPUNHA;12004790;2;2;2;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC RAIMUNDO PRADO;12004812;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC RAMIRO PRADO;12004820;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SANTO ANTONIO I;12004847;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA TEYU SHANENAWA;12004898;2;2;2;0;1;0;0;0;1;0;1;0;0;0
2021;AC;Feijó;1200302;ESC SAO JOSE I;12004901;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC SAO SEBASTIAO;12004928;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA SIMPATIA;12004952;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC TANCREDO DE ALMEIDA NEVES;12004979;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;PROF SEVERINO CORDEIRO;12004987;3;1;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC MANOEL VENANCIO BARBOSA;12005010;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC VICENCIA DE OLIVEIRA;12005029;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC VICENTE CELSO BRANDAO;12005037;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC WILSON DO REGO LEITE;12005053;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC RICARDO SABINO DE MORAIS;12019534;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA ALTO BONITO I;12020800;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC VICENTE BRITO DE SOUZA;12020826;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC MARIA RIBEIRO;12020923;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC NILO ROBERTO SENA MACAMBIRA;12020931;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC PANTANAL;12020940;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PINGO DE OURO;12020966;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SANTO ANTONIO V;12020974;3;2;0;0;0;0;0;0;1;0;0;1;0;0
2021;AC;Feijó;1200302;ESC BEIJA FLOR;12020990;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC ALTO BONITO II;12021008;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC PADRE ALBERTO ROBERTO URBAM;12021580;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC IHUTANAN NOGUEIRA DA COSTA;12022322;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC JOSE MARIA DE CASTRO;12022349;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC SANTOS DUMONT;12022357;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA IGARAPE DO ANJO;12022373;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC JOSE ROBEMIR VIANA DE SOUZA;12022381;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC ARGENTINA SANTOS DA SILVA;12022438;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Feijó;1200302;ESC OLIVIA MAGALHAES DA SILVEIRA;12022446;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC FRANCISCO TEIXEIRA GUIMARAES;12022454;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC ANTONIO FEITOSA;12022462;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INFANTIL CASULO;12022535;3;1;0;0;0;1;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC OSORIO LINS WANDERLEY;12022543;3;2;0;0;0;0;0;0;1;0;0;1;0;0
2021;AC;Feijó;1200302;ESC ADELIO GOMES LEITAO;12022551;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC GABRIEL FELIX DE AGUIAR;12022586;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC DONA TEREZA DE CARVALHO;12022594;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC IVO NEVES DE SOUZA;12022608;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INFANTIL FRANCISCA MOREIRA DA SILVA;12022616;3;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC MARIA NOGUEIRA DA SILVA;12023086;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC JOAO COSTA FILHO;12023108;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PAULINO FEIJO DE MELO;12023191;2;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA MARONAWA;12023388;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC CARLOS VENIZIO NUNES DAMASCENO;12023710;2;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC ARLINDO ALVES FEITOSA;12025585;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Feijó;1200302;ESC FRANCISCO NEPOMUCENO II;12025593;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC MARIA CORREIA DOS SANTOS;12025704;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO PEREIRA DO MONTE;12025720;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC JOAO ARTUR;12027219;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC ALTO RECREIO II;12027227;3;2;0;0;0;0;1;0;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA TXANA BIXATI HUI BAI;12027235;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA ALTO BONITO II ASHANINKA;12027243;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC PROFESSORA ARLETE ALMEIDA;12027251;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PROFESSORA MARIA DE LOURDES DO CARMO CASTRO;12027561;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC PROFESSORA EUNICE SANTOS;12027570;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PROFESSORA RAIMUNDINHA PROFIRO;12027588;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC PROFESSORA ENEZILIA PIRES;12027596;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC PROFESSOR RAIMUNDO JANARI DE SOUZA;12027600;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC MARIA IRINEIA DA COSTA MONTEIRO;12028240;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC MARIA CLEONICE CASTRO DA SILVA;12028258;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC ACRISIO DE ALENCAR LIMA;12028274;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC JOSE FRANCISCO DE AGUIAR ALBUQUERQUE;12028282;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC INDIGENA TERRA NOVA;12028649;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA JAMINAWA;12028657;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC PROFESSORA ALBANITA TAVARES;12028959;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC JOSE FERREIRA FILHO;12028967;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC INDIGENA SETE VOLTAS;12028975;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC PROFESSORA JOSEFA LIGIA;12028983;3;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Feijó;1200302;ESC PROFESSORA DINA CARNEIRO;12029041;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC FRANCISCO COSTA PONTES;12029050;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC CLOTILDES GOMES DE CARVALHO SOUZA;12029068;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INOCENCIO BRANDAO BARROSO;12029947;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC MANOELA PERES DANTAS;12029963;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Feijó;1200302;ESC RAIDIR LEITAO;12030457;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC PROFESSOR HELIO COSTA;12030651;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC EDSON TAVARES DA SILVA;12030732;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC ANTONIO BARROSO RODRIGUES;12030740;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA HUNI KUI YUBE;12031640;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA DE ENSINO MEDIO HUNI KUI NIA IBU ISAKA;12031909;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA SHETEHU SHANENAWA;12031917;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA DOUTOR KULINA;12032395;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA KESHUANI SHANENAWA;12032751;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA DANIEL ASHANINKA;12032760;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA TXANA;12032794;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA CORACAO DA FLORESTA;12033146;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA BOM FUTURO;12033316;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA TXANA TUWE BENA YSAKA;12033731;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA TXANA HUNI KENEYA;12033740;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA ANTONIO CARIOCA WIXI TAPIMATI;12033758;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA CORONEL KAMADSU KULINA;12033766;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA BEJAMIM KAMPA;12033774;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA SAYAVANE SHANENAWA;12033782;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC ANTONIO URCEZINO DE CASTRO LIMA;12033855;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Feijó;1200302;MARIA IDALINA DOS SANTOS;12033863;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INFANTIL MENINO JESUS;12037826;3;1;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Feijó;1200302;ESC PROFESSORA JOSEFA FERREIRA LEITAO;12041220;3;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Feijó;1200302;ESC INDIGENA HUNI KUI BUSE;12045020;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Feijó;1200302;ESC PROFESSOR ANTONIO CHARLES VIANA DE SOUZA;12045225;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SAO JORGE;12065226;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SAO JOAO;12067229;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SANTA MARIA DA LIBERDADE;12067237;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SANTO EXPEDITO;12067245;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Feijó;1200302;ESC SAO FRANCISCO;12068233;3;2;0;0;0;0;0;0;1;0;0;1;0;0
2021;AC;Feijó;1200302;ESC SAO MIGUEL;12069230;3;2;0;0;0;0;1;1;0;0;0;1;0;0
2021;AC;Feijó;1200302;ESC JOAO PAULO II;12071226;3;2;0;0;0;0;0;0;1;0;0;1;0;0
2021;AC;Feijó;1200302;ESC INDIGENA PEKURUNI SHANENAWA;12130222;2;2;2;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Feijó;1200302;ESC INDIGENA SHANENAWA;12131229;2;2;2;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Jordão;1200328;ESC ALBIA PINHEIRO DO VALE;12005070;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC AMAZILIO SAMPAIO;12005088;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC AMELIA GONCALVES DE FARIAS;12005096;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC ATALIBA XIMENES ARAGAO;12005100;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA BELO MONTE;12005118;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC BERNARDO ABDON DA SILVA;12005126;3;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC CORONEL FLORENCIO DA CUNHA;12005142;3;2;0;0;1;0;0;1;0;0;0;1;0;0
2021;AC;Jordão;1200328;FRANCISCO PERES BAYMA;12005185;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC GRASIELA MELO FREIRE;12005193;3;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA LUA NOVA;12005231;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC MANOEL RODRIGUES DE FARIAS;12005240;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC MARIA CORREIA;12005258;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC NOSSA SENHORA DA LUZ;12005282;3;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC NOSSA SENHORA DE GUADALUPE;12005290;3;2;0;0;1;0;0;1;0;0;0;1;0;0
2021;AC;Jordão;1200328;ESC ODILIA DOURADO;12005304;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC OSCAR SOARES DE OLIVEIRA;12005312;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC OSSAN GAVIAO;12005320;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC RAIMUNDA LIMA ARAGAO;12005339;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC SANTO ONOFRE;12005363;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC SAO SEBASTIAO;12005371;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA BOA ESPERANCA;12018600;2;2;2;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA SANTA ROSA MISTICA;12018627;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC SANTA MARIA II;12018635;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC INDIGENA NOSSA SENHORA DO PERPETUO SOCORRO;12018643;3;2;2;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA ALTO DO BODE;12018848;2;2;2;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Jordão;1200328;ESC SANTA LUZIA;12020001;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA REINO DA FLORESTA;12020010;3;2;2;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA BOM FUTURO DE TECNICA;12020710;2;2;2;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA BOM JARDIM;12020753;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA NOSSA SENHORA DA PAZ;12020761;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA RAIZ;12020770;3;2;2;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC INDIGENA SANTA MARIA I;12020796;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA SANTA JULIA BILLIART;12022667;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC JOSE REGINALDO DA ROCHA;12022764;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC DEUS SEJA LOUVADO;12022780;3;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC MARINA MARINHO;12022799;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA AVE MARIA;12025410;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA SAO FRANCISCO;12025429;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA CENTRAL DA FLORESTA;12025437;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA SAO VICENTE;12025445;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC CRECHE CRIANCA FELIZ;12025453;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC PRE ESCOLAR 12 DE OUTUBRO;12025461;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC INDIGENA CORACAO DE JESUS;12027162;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA PADRE HUMBERTO;12027170;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA CORACAO DE MARIA;12027189;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA NOVO PENSAMENTO;12027197;3;2;2;0;0;0;0;0;0;1;0;0;0;1
